Date,Open,High,Low,Close,Adj Close,Volume
2016-02-02,20020,20020,19520,19600,85.670929,1724150
2016-02-03,19600,19740,19380,19520,85.321259,1595800
2016-02-04,19520,19680,19380,19540,85.408661,1544200
2016-02-05,19540,19760,19460,19660,85.933197,1607700
2016-02-11,19140,19180,18800,18820,82.261581,1858500
2016-02-12,18740,19560,18720,18920,82.698669,2060550
2016-02-15,19100,19400,19040,19400,84.796738,1305100
2016-02-16,19400,19600,19400,19400,84.796738,1465500
2016-02-17,19400,20200,19400,20000,87.419319,2196100
2016-02-18,20300,20300,19420,19880,86.894806,1484050
2016-02-19,20020,20120,19500,19740,86.282875,1553100
2016-02-22,19820,19860,19500,19800,86.545143,1348150
2016-02-23,19800,20140,19700,19840,86.719948,1118250
2016-02-24,19840,19920,19380,19480,85.146423,1310450
2016-02-25,19500,19840,19500,19780,86.457703,1159200
2016-02-26,19800,19940,19440,19440,84.971573,2142700
2016-02-29,19540,19740,19440,19720,86.195457,3685550
2016-03-02,19980,20380,19920,20020,87.506737,2151550
2016-03-03,20160,20700,20120,20700,90.478996,1436900
2016-03-04,20700,20720,20280,20540,89.779633,2167100
2016-03-07,20680,20840,20500,20660,90.304153,1574150
2016-03-08,20660,20680,19840,20340,88.905457,2363350
2016-03-09,20320,20320,19800,19860,86.807381,2104050
2016-03-10,19920,20520,19900,20520,89.692215,2365050
2016-03-11,20580,20920,20300,20900,91.353188,1844400
2016-03-14,20920,21260,20920,21060,92.052536,1036000
2016-03-15,21060,21100,20600,20840,91.090935,1829150
2016-03-16,20920,21240,20880,21160,92.489639,1415800
2016-03-17,21440,21720,21160,21180,92.577065,2375800
2016-03-18,21560,21560,21020,21260,92.926727,3698350
2016-03-21,21280,21500,21220,21440,93.713516,1774900
2016-03-22,21440,21500,21180,21500,93.975761,2267150
2016-03-23,21500,21520,21220,21520,94.063187,1845050
2016-03-24,21460,21520,21360,21520,94.063187,2187300
2016-03-25,21400,21520,21240,21360,93.363831,1845150
2016-03-28,21380,21880,21380,21700,94.84996,1234700
2016-03-29,21740,22000,21720,21960,95.98642,1636150
2016-03-30,22400,22500,22160,22380,97.822212,3429150
2016-03-31,22380,22380,21880,22140,96.773186,2133750
2016-04-01,22120,22140,21200,21580,94.325439,2699800
2016-04-04,21580,21800,21240,21800,95.287056,2129450
2016-04-05,21800,21800,20960,20960,91.615448,2754250
2016-04-06,21000,21360,20980,21200,92.664474,1932950
2016-04-07,21400,21480,20520,20760,90.741249,3653250
2016-04-08,20760,20900,20360,20840,91.090935,1811000
2016-04-11,20840,21180,20520,21000,91.790276,1139550
2016-04-12,21120,21300,20980,21200,92.664474,1376300
2016-04-14,21600,21600,21080,21100,92.227379,2451500
2016-04-15,21500,21540,21180,21480,93.888344,1234100
2016-04-18,21500,21780,21340,21780,95.199654,1168600
2016-04-19,21580,21680,21120,21220,92.751915,1456850
2016-04-20,21600,21600,21180,21340,93.276421,1590800
2016-04-21,21500,21580,21160,21340,93.276421,1815800
2016-04-22,21500,21500,21220,21480,93.888344,530150
2016-04-25,21520,21520,21220,21440,93.713516,834150
2016-04-26,21320,21700,21320,21620,94.500298,1155350
2016-04-27,21620,21660,21300,21480,93.888344,1189400
2016-04-28,21640,21680,20700,20860,91.178352,3244600
2016-04-29,20700,20980,20640,20860,91.178352,1759750
2016-05-02,20840,20920,20500,20520,89.692215,1602750
2016-05-03,20700,20880,20620,20720,90.566414,1180600
2016-05-04,20720,21060,20640,21060,92.052536,1646000
2016-05-09,21200,21760,21160,21740,95.024803,3805350
2016-05-10,21740,21800,21500,21640,94.587708,1850750
2016-05-11,21700,21760,21520,21620,94.500298,1758400
2016-05-12,21620,21660,21200,21200,92.664474,1610400
2016-05-13,21200,21200,20600,20660,90.304153,3258100
2016-05-16,20660,20780,20500,20520,89.692215,2028350
2016-05-17,20560,20680,20520,20640,90.216728,2417500
2016-05-18,20640,20760,20400,20440,89.342537,2312600
2016-05-19,20640,20900,20520,20640,90.216728,2187550
2016-05-20,20700,20900,20640,20640,90.216728,1680600
2016-05-23,20840,20900,20640,20740,90.653847,1274550
2016-05-24,20800,20940,20740,20820,91.003517,1684500
2016-05-25,21040,21560,20920,21420,93.626106,1656350
2016-05-26,21640,21640,21420,21420,93.626106,1538000
2016-05-27,21800,21880,21180,21180,92.577065,2392900
2016-05-30,21260,21280,20800,20940,91.52803,1974450
2016-05-31,20940,21600,20680,21240,92.839325,14147100
2016-06-01,21460,22400,21320,22180,96.948036,4981800
2016-06-02,22400,22980,22380,22680,99.133492,4443550
2016-06-03,22680,22980,22540,22600,98.783844,2236950
2016-06-07,22600,23000,22600,22880,100.007698,2471850
2016-06-08,23100,23200,22580,23000,100.532227,2954400
2016-06-09,23000,23440,23000,23080,100.881889,1844850
2016-06-10,23500,23500,23100,23200,101.40641,2074750
2016-06-13,23200,23200,22260,22260,97.297707,2616400
2016-06-14,22300,23080,22300,22600,98.783844,2173100
2016-06-15,22680,23060,22600,22920,100.182526,2277000
2016-06-16,22920,23020,22620,22800,99.658028,1984950
2016-06-17,22800,23300,22800,22900,100.095123,3555850
2016-06-20,22900,23120,22820,22940,100.269966,2713700
2016-06-21,23140,23300,22960,23300,101.843506,1324300
2016-06-22,23400,23500,23300,23460,102.542862,1710900
2016-06-23,23460,23600,23080,23080,100.881889,1731850
2016-06-24,23320,23500,22220,22760,99.483185,2366450
2016-06-27,22760,22980,22480,22680,99.133492,1494900
2016-06-28,22680,22780,22340,22540,98.521568,1501550
2016-06-29,22760,22960,22600,22600,103.369911,1042200
2016-06-30,23180,23660,22960,23660,108.218224,2307500
2016-07-01,23660,24520,23660,24280,111.054031,2079200
2016-07-04,24340,24600,24080,24540,112.243233,1614950
2016-07-05,24560,24700,24320,24560,112.334732,1233500
2016-07-06,24480,24480,23580,23600,107.943787,2915150
2016-07-07,23840,24160,23620,23980,109.681862,2245100
2016-07-08,23980,24080,23600,23960,109.590385,4106700
2016-07-11,24280,24400,24240,24320,111.236992,3573100
2016-07-12,24360,24380,23660,23800,108.858566,2324150
2016-07-13,24000,24180,23620,23920,109.407425,1860750
2016-07-14,23960,24320,23800,24260,110.962563,2459350
2016-07-15,24220,24560,24060,24540,112.243233,1584900
2016-07-18,24600,24660,24320,24660,112.792107,1252000
2016-07-19,24500,25000,24480,24520,112.151764,2931750
2016-07-20,24520,24840,24460,24840,113.615417,1550250
2016-07-21,24880,25020,24760,24800,113.432457,1567050
2016-07-22,24420,24760,24200,24500,112.060295,882450
2016-07-25,24420,24700,24060,24220,110.779602,1476450
2016-07-26,24460,24640,24300,24640,112.70063,2173400
2016-07-27,24160,24480,24160,24420,111.694382,1759400
2016-07-28,24600,24720,24200,24640,112.70063,3063900
2016-07-29,25000,25380,24680,25300,115.719398,3928550
2016-08-01,25540,26020,25540,25700,117.548943,2069750
2016-08-02,25700,25740,25060,25340,115.902344,1847850
2016-08-03,25340,25480,25040,25040,114.53019,1280950
2016-08-04,25100,25580,25060,25460,116.451225,1112600
2016-08-05,25460,25960,25460,25940,118.64669,1239100
2016-08-08,25940,26100,25560,25840,118.189301,1723500
2016-08-09,25840,25840,25560,25740,117.731903,2004650
2016-08-10,25980,26000,25400,25500,116.634186,2205900
2016-08-11,25500,25620,25380,25620,117.183037,1431100
2016-08-12,25780,25980,25660,25840,118.189301,1743250
2016-08-16,25980,26280,25880,26180,119.744415,2106600
2016-08-17,26180,26300,25860,26080,119.287018,1432300
2016-08-18,26100,27200,26080,27080,123.860924,3837750
2016-08-19,27100,27720,26840,27700,126.696716,2596300
2016-08-22,27720,30000,27700,27900,127.611504,3007200
2016-08-23,27880,28000,27500,28000,128.068893,3203150
2016-08-24,27960,27960,27080,27300,124.867157,2695850
2016-08-25,27280,27280,26780,26860,122.854668,2648500
2016-08-26,26440,26880,26440,26480,121.1166,1567050
2016-08-29,26400,26880,26200,26780,122.488747,1594650
2016-08-30,26880,27420,26680,27120,124.043877,2103250
2016-08-31,27000,27100,26420,26480,121.1166,6306400
2016-09-01,26020,26100,25760,25860,118.280777,1710600
2016-09-02,26000,26500,25940,26180,119.744415,825150
2016-09-05,25800,26420,25800,26140,119.56147,1591250
2016-09-06,26060,26940,25920,26940,123.220581,1966350
2016-09-07,26740,26940,26420,26420,120.842155,1568600
2016-09-08,26460,26720,26240,26720,122.214325,2015800
2016-09-09,26220,26340,25400,25440,116.359741,2200600
2016-09-12,24160,24220,23420,23560,107.760818,2869650
2016-09-13,24260,25440,24160,25140,114.987572,2994000
2016-09-19,25980,26200,25220,25760,117.82338,3264650
2016-09-20,25900,26520,25800,26440,120.93364,2336550
2016-09-21,26640,26780,25820,26460,121.025108,1729300
2016-09-22,26460,27340,26460,27100,123.9524,2269850
2016-09-23,26560,26560,25640,25640,117.274529,2888600
2016-09-26,25640,25980,25220,25340,115.902344,2787750
2016-09-27,25260,25360,24820,25320,115.81089,1348000
2016-09-28,25380,25380,25040,25100,114.804604,1050950
2016-09-29,25160,25920,25160,25840,118.189301,2279950
2016-09-30,25360,25880,25360,25800,118.006355,1831250
2016-10-04,26180,26240,25740,26240,120.018875,1180400
2016-10-05,26000,26600,25900,26540,121.391037,863400
2016-10-06,27980,27980,27140,27580,126.147865,1929450
2016-10-07,27400,27800,27200,27360,125.141602,2046350
2016-10-10,26460,27180,26100,26760,122.39727,2074000
2016-10-11,25540,25960,25020,25020,114.438713,3277000
2016-10-12,24180,25360,24160,25220,115.353493,1993950
2016-10-13,25560,25840,25120,25240,115.444969,1000500
2016-10-14,25240,25480,25200,25260,115.536461,1136650
2016-10-17,25120,25640,24680,25460,116.451225,515000
2016-10-18,25280,25640,25200,25620,117.183037,562500
2016-10-19,25400,26400,25400,26080,119.287018,1315200
2016-10-20,26100,26540,26100,26220,119.927376,769250
2016-10-21,26220,26220,25880,26040,119.10408,889600
2016-10-24,26040,26500,26040,26400,120.750694,960700
2016-10-25,26360,26360,25900,26240,120.018875,695450
2016-10-26,26540,26540,25740,25920,118.555206,812100
2016-10-27,26100,26340,25400,25900,118.463722,802200
2016-10-28,25920,26280,25900,26160,119.652939,1012500
2016-10-31,26020,26380,26020,26340,120.47625,1362200
2016-11-01,26220,26800,26220,26540,121.391037,1470250
2016-11-02,26500,26840,26220,26220,119.927376,1262100
2016-11-03,25940,26300,25680,25700,117.548943,1548200
2016-11-04,25720,26080,25700,25820,118.097824,1490600
2016-11-07,25840,26220,25840,25900,118.463722,1658500
2016-11-08,25940,26040,25800,25880,118.372261,1610450
2016-11-09,26000,26220,25140,25200,115.262009,1700600
2016-11-10,25640,26020,25540,25880,118.372261,1523550
2016-11-11,24860,25480,24860,25020,114.438713,2014900
2016-11-14,25140,25180,24320,24320,111.236992,1495000
2016-11-15,24400,24860,24180,24180,110.596649,1348500
2016-11-16,24300,24520,24120,24520,112.151764,1430350
2016-11-17,24580,24980,24300,24720,113.066536,988600
2016-11-18,25000,25240,24840,24940,114.0728,1340850
2016-11-21,24820,25140,24680,24860,113.706894,1098000
2016-11-22,24960,25780,24960,25560,116.908607,1047100
2016-11-23,26000,26240,25680,26020,119.012604,1506400
2016-11-24,25900,26160,25740,26120,119.469986,965600
2016-11-25,26120,26120,25560,25800,118.006355,1187000
2016-11-28,25940,26380,25800,26160,119.652939,1397500
2016-11-29,26400,26480,25840,25840,118.189301,2065150
2016-11-30,25680,27320,25660,27120,124.043877,5124400
2016-12-01,27120,27660,26840,27220,124.501274,2539050
2016-12-02,27400,27400,26960,27220,124.501274,2879650
2016-12-05,27400,27740,27140,27640,126.422287,2379750
2016-12-06,27480,28340,27480,28280,129.349594,2189400
2016-12-07,28400,28680,28360,28380,129.806992,1858150
2016-12-08,28420,28700,27680,27960,127.885933,2903150
2016-12-09,27960,28020,27780,28020,128.160385,1702650
2016-12-12,27740,27980,27040,27100,123.9524,1740800
2016-12-13,27080,27340,26980,27220,124.501274,2597450
2016-12-14,27240,27600,27240,27540,125.964897,1553400
2016-12-15,27620,27640,27440,27440,125.507515,1267050
2016-12-16,27740,28520,27700,28400,129.898453,2538850
2016-12-19,28240,28900,28240,28600,130.813248,1292600
2016-12-20,28600,29000,28560,28760,131.545059,1130350
2016-12-21,29040,29120,28640,28640,130.996185,1172300
2016-12-22,28640,28700,28240,28360,129.7155,1291050
2016-12-23,28060,28500,27860,27920,127.702988,1626500
2016-12-26,27960,28260,27840,28180,128.892197,412600
2016-12-27,28240,28620,28160,28560,130.630295,597800
2016-12-28,28360,28600,28220,28480,3683.514404,709300
2016-12-29,28160,28700,28120,28660,3706.795654,999100
2017-01-02,28640,28960,28300,28800,3724.902344,541100
2017-01-03,28800,28960,28440,28780,3722.315674,1195200
2017-01-04,29020,29040,28500,28800,3724.902344,1854600
2017-01-05,28600,28660,28220,28280,3657.647461,2385700
2017-01-06,28600,28760,28460,28620,3701.621826,1237150
2017-01-09,28920,29440,28840,29440,3807.677979,1833900
2017-01-10,29380,29540,29300,29540,3820.612061,1644050
2017-01-11,29760,30800,29600,30740,3975.815918,2621100
2017-01-12,30360,30800,30360,30740,3975.815918,1633550
2017-01-13,30060,30400,29560,29720,3843.89209,2148400
2017-01-16,29420,29860,28800,29320,3792.157227,1719950
2017-01-17,29200,29760,29040,29520,3818.024658,930400
2017-01-18,29520,29860,29180,29460,3810.265137,1296550
2017-01-19,29960,30180,29440,29680,3838.719238,1753300
2017-01-20,29700,29820,29340,29420,3805.091064,701700
2017-01-23,29400,30300,29320,30160,3900.800781,1328150
2017-01-24,30340,30660,30260,30440,3937.014893,2635600
2017-01-25,30640,31640,30620,31640,4092.21875,79373100
2017-01-26,31680,32360,31640,32300,4177.581055,2376200
2017-01-31,32260,32280,31420,31420,4063.764893,2789900
2017-02-01,31420,31720,31220,31300,4048.244629,2662500
2017-02-02,31400,31780,31320,31480,4071.525391,1995000
2017-02-03,31500,31580,31200,31320,4050.831299,1885150
2017-02-06,31460,31540,30880,31540,4079.285156,1246000
2017-02-07,31540,31540,31000,31200,4035.310791,1398400
2017-02-08,31160,31160,30520,30980,4006.856934,1559800
2017-02-09,31020,31280,30720,31120,4024.963379,1301500
2017-02-10,31000,31200,30740,30740,3975.815918,1272000
2017-02-13,30600,30680,30200,30460,3939.601318,1121800
2017-02-14,30480,30700,30180,30380,3929.254639,1980350
2017-02-15,30180,30440,29820,30280,3916.321289,2145850
2017-02-16,30200,30560,30200,30460,3939.601318,1568950
2017-02-17,30000,30340,29780,30140,3898.213623,2182050
2017-02-20,30600,30880,30420,30740,3975.815918,1066350
2017-02-21,30840,31240,30580,30960,4004.270264,1936050
2017-02-22,30980,31200,30920,31180,4032.724121,908200
2017-02-23,30840,31180,30720,31100,4022.377441,1507700
2017-02-24,30940,30960,29960,29960,3874.932861,1428750
2017-02-27,29960,30140,29640,29780,3851.652832,868750
2017-02-28,29840,30480,29820,29920,3869.759521,2272050
2017-03-02,29920,31340,29860,31340,4053.417725,1981350
2017-03-03,30780,31140,30560,30900,3996.51001,3028550
2017-03-06,30600,31200,30420,31200,4035.310791,1708850
2017-03-07,31180,31320,30960,31140,4027.550537,1852200
2017-03-08,31000,31480,31000,31060,4017.203613,1618300
2017-03-09,31100,31160,30800,30800,3983.575928,2116250
2017-03-10,30520,31000,30520,31000,4009.443359,1736450
2017-03-13,31120,31640,30940,31560,4081.872559,1861600
2017-03-14,31600,32280,31500,32260,4172.407715,2969400
2017-03-15,31940,32300,31800,32300,4177.581055,1201900
2017-03-16,32680,33000,32500,32600,4216.382813,1660400
2017-03-17,32460,33000,32380,32980,4265.53125,2007700
2017-03-20,32340,32800,32340,32340,4182.755371,1413100
2017-03-21,32620,33000,32420,32800,4242.249512,1464000
2017-03-22,32160,32960,32160,32940,4260.357422,1581550
2017-03-23,32960,32980,32240,32360,4185.341797,1753400
2017-03-24,32340,32500,31740,31840,4118.086914,1688250
2017-03-27,31400,32040,31400,31600,4087.046143,1451450
2017-03-28,31980,32140,31680,31800,4112.913086,2072750
2017-03-29,32000,32400,32000,32360,4185.341797,1906400
2017-03-30,32460,32740,32280,32480,5360.40625,1517300
2017-03-31,32660,32660,32040,32060,5291.090332,1446000
2017-04-03,32100,32300,31960,32200,5314.195801,1232600
2017-04-04,32240,32560,32240,32560,5373.609375,2471750
2017-04-05,32480,32800,32400,32800,5413.217285,1501600
2017-04-06,32380,32460,32060,32300,5330.699707,1935250
2017-04-07,32280,32300,31840,32140,5304.293457,1396350
2017-04-10,32200,32400,32000,32240,5320.796875,979400
2017-04-11,32240,32300,31900,31900,5264.68457,1018650
2017-04-12,31960,32180,31780,31980,5277.887695,1453550
2017-04-13,31940,32360,31920,32320,5334,693550
2017-04-14,32260,32300,31940,32000,5281.187988,374250
2017-04-17,32000,32020,31620,31720,5234.978027,804200
2017-04-18,31760,31920,31360,31640,5221.774902,809500
2017-04-19,31600,31800,31360,31420,5185.466797,910350
2017-04-20,31340,31340,30840,31180,5145.858398,1156100
2017-04-21,31500,32020,31220,31720,5234.978027,1129550
2017-04-24,32200,32200,31640,31720,5234.978027,1096450
2017-04-25,31740,32700,31740,32680,5393.413574,1777100
2017-04-26,32680,32920,32640,32820,5416.519043,1701900
2017-04-27,32940,34540,32080,34380,5673.976563,5281500
2017-04-28,36080,36440,34920,35060,5786.20166,4628500
2017-05-02,36040,36160,35500,36100,5957.840332,3416500
2017-05-04,36020,36200,35640,35800,5908.329102,3619600
2017-05-08,35400,36060,35360,36060,5951.23877,6145950
2017-05-10,35020,35560,34660,34840,5749.894043,7595900
2017-05-11,34640,34900,34080,34540,5700.382324,4641750
2017-05-12,34500,34960,34480,34880,5756.495117,3046700
2017-05-15,34800,35140,34600,35140,5799.405273,2050050
2017-05-16,35840,35840,35300,35500,5858.818359,2817100
2017-05-17,35760,35860,35500,35820,5911.630371,2414500
2017-05-18,35200,35600,35140,35600,5875.322266,1675400
2017-05-19,35460,35600,34680,34860,5753.195313,1831000
2017-05-22,34860,35320,34700,35140,5799.405273,1596650
2017-05-23,35600,35840,35100,35500,5858.818359,2508700
2017-05-24,35320,35540,35220,35460,5852.216309,1314550
2017-05-25,35680,35780,35240,35720,5895.125977,1918650
2017-05-26,35880,36120,35720,36120,5961.141602,1979200
2017-05-29,36120,36380,35820,35820,5911.630371,1130600
2017-05-30,35820,35820,34960,35020,5779.600098,1633700
2017-05-31,35160,35360,34980,34980,5772.999023,2813750
2017-06-01,35000,35300,34900,34980,5772.999023,1197600
2017-06-02,35080,35800,35080,35800,5908.329102,1590050
2017-06-05,36080,36080,35760,36060,5951.23877,1323050
2017-06-07,36420,36420,35820,36000,5941.336914,2830000
2017-06-08,36000,36380,35780,36380,6004.05127,2311050
2017-06-09,36380,37200,36240,37160,6132.780273,2222550
2017-06-12,36760,36800,36340,36700,6056.862793,1053900
2017-06-13,36700,36800,36500,36680,6053.562988,1407650
2017-06-14,36800,37020,36560,36780,6070.066406,1572250
2017-06-15,36840,37180,36580,36840,6079.968262,2437500
2017-06-16,36600,37100,36600,37060,6116.276367,1800550
2017-06-19,37180,37560,36960,37460,6182.291504,1405500
2017-06-20,38000,38440,37800,38420,6340.727051,2067700
2017-06-21,38360,38480,37740,38020,6274.712402,1563550
2017-06-22,38240,38400,37820,38000,6271.411133,1623600
2017-06-23,37940,38080,37580,37980,6268.11084,1480150
2017-06-26,38000,38340,38000,38300,6320.922852,1229800
2017-06-27,38100,38460,38100,38420,6340.727051,1399800
2017-06-28,38020,38240,37240,37620,6208.696777,2059500
2017-06-29,37940,38100,37920,38000,7705.110352,1336650
2017-06-30,37660,37660,37200,37240,7551.008789,2198800
2017-07-03,37340,37640,36820,37400,7583.45166,1579000
2017-07-04,37320,37600,36840,36980,7498.288574,772800
2017-07-05,36840,37340,36580,37320,7567.229492,1283950
2017-07-06,37700,37900,37440,37900,7684.834473,923650
2017-07-07,37740,37920,37460,37640,7632.114746,1254450
2017-07-10,37840,38400,37740,38360,7778.105957,1374650
2017-07-11,38480,38580,38300,38580,7822.714844,1078550
2017-07-12,38880,38940,38700,38840,7875.434082,1522200
2017-07-13,38920,40000,38920,39740,8057.922852,2508250
2017-07-14,40000,40280,39400,39580,8025.480469,2483450
2017-07-17,39960,40400,39860,40400,8191.749023,1933450
2017-07-18,40300,40300,39900,40020,8114.698242,1801250
2017-07-19,39800,40120,39400,40100,8130.918945,2258850
2017-07-20,40200,40500,39880,40420,8195.804688,1764200
2017-07-21,40480,41120,40220,41120,8337.740234,2846100
2017-07-24,40700,41000,40460,40760,8264.745117,1612300
2017-07-25,40340,40560,40000,40060,8122.807617,1542300
2017-07-26,39800,39820,39200,39560,8021.425781,2161550
2017-07-27,39700,40180,39380,39880,8086.311523,1473700
2017-07-28,39860,39860,38000,38400,7786.216797,4235600
2017-07-31,38220,38800,37360,38620,7830.825195,1876400
2017-08-01,38600,38900,38320,38440,7794.327637,2222250
2017-08-02,38500,39180,38480,39180,7944.375,1394350
2017-08-03,39180,39200,37260,37540,7611.837402,3633250
2017-08-04,38340,38380,37540,37580,7619.94873,1501800
2017-08-07,37620,38040,37580,37880,7680.77832,602650
2017-08-08,38300,38560,38120,38400,7786.216797,1585500
2017-08-09,38380,38380,37000,37420,7587.505859,2423650
2017-08-10,37420,37420,36500,37080,7518.56543,1951400
2017-08-11,36700,36700,35760,36000,7299.578613,2303850
2017-08-14,36000,36660,36000,36580,7417.183105,1502700
2017-08-16,38180,38180,37420,38020,7709.166016,2784000
2017-08-17,38580,38740,38320,38660,7838.936035,1330400
2017-08-18,38560,38760,37940,38740,7855.157715,741250
2017-08-21,38760,38820,38320,38440,7794.327637,911800
2017-08-22,38620,38780,38440,38600,7826.77002,678600
2017-08-23,39180,39180,38920,39140,7936.26416,1046150
2017-08-24,39140,39160,38860,38860,7879.489258,1148450
2017-08-25,38860,38880,37700,38040,7713.221191,1697450
2017-08-28,38040,38280,37000,37180,7538.841797,1539800
2017-08-29,37180,37760,36680,37760,7656.446289,1542300
2017-08-30,37900,38140,37760,38000,7705.110352,599950
2017-08-31,38000,38180,37700,37700,7644.280762,1332350
2017-09-01,38140,38200,37720,38100,7725.387207,700550
2017-09-04,37600,37960,37100,37600,7624.003906,1046950
2017-09-05,37640,37860,37120,37520,7607.782715,1770250
2017-09-06,37300,38120,37300,38080,7721.331543,1902300
2017-09-07,38080,38920,38080,38840,7875.434082,1362100
2017-09-08,39140,39720,39120,39600,8029.536621,2127150
2017-09-11,40300,40860,40020,40720,8256.634766,2529350
2017-09-12,40760,40940,40140,40800,8272.856445,1599400
2017-09-13,40800,40980,40520,40700,8252.579102,2082150
2017-09-14,40800,40940,40300,40700,8252.579102,1729800
2017-09-15,40700,40900,40320,40900,8293.131836,1485900
2017-09-18,41080,42300,41000,42300,8577.003906,1326200
2017-09-19,42300,42480,41960,42300,8577.003906,1855300
2017-09-20,42320,42560,41840,42500,8617.557617,1393100
2017-09-21,42500,42820,42060,42720,8662.166016,2023100
2017-09-25,42400,43040,42000,43040,8727.052734,1369050
2017-09-26,43040,43040,43040,43040,8727.052734,0
2017-09-27,41580,41860,41280,41300,8374.237305,1805300
2017-09-28,41620,42000,41160,41160,10049.08594,1493150
2017-09-29,41160,41500,41080,41240,10068.61816,1590950
2017-10-10,42200,42920,42000,42100,10278.58398,3467750
2017-10-11,42640,44160,42380,44160,10781.52637,2350500
2017-10-12,44000,44200,43560,43700,10669.21973,1883700
2017-10-13,43700,44000,43160,43600,10644.80469,1738100
2017-10-16,43300,43880,43200,43200,10547.14551,1646850
2017-10-17,43480,44180,43420,43800,10693.63477,1289450
2017-10-18,44000,44100,43220,43720,10674.10254,1257450
2017-10-19,43620,43680,41900,41980,10249.28711,2904750
2017-10-20,42280,42860,42040,42820,10454.37012,1617500
2017-10-23,43260,43600,43060,43060,10512.9668,1050350
2017-10-24,43100,43660,43100,43460,10610.625,915750
2017-10-25,43320,43460,42800,42900,10473.90137,1335750
2017-10-26,42860,42960,41340,41340,10093.0332,1786050
2017-10-27,41640,42400,41380,42320,10332.2959,1581800
2017-10-30,42760,43120,42520,42700,10425.07227,1619800
2017-10-31,42700,44920,42280,44800,10937.78125,3615200
2017-11-01,46720,47180,46020,46700,11401.66016,2947550
2017-11-02,46960,47120,46000,46580,11372.36231,4141900
2017-11-03,46580,46680,45700,46000,11230.75684,2588300
2017-11-06,46480,46480,45220,45700,11157.5127,3152350
2017-11-07,45760,45980,45400,45640,11142.86523,1042350
2017-11-08,45640,46260,45420,45800,11181.92773,1480050
2017-11-09,45800,45980,45280,45620,11137.98242,1939400
2017-11-10,45620,45700,45020,45320,11064.73731,1464200
2017-11-13,45480,45680,45060,45140,11020.79004,1245700
2017-11-14,45140,45380,44480,44500,10864.53711,2006150
2017-11-15,44500,44680,43700,43960,10732.69727,2145750
2017-11-16,null,null,null,null,null,null
2017-11-17,44420,45220,44000,44000,10742.46289,2734550
2017-11-20,44100,44340,43880,44100,10766.87793,1308050
2017-11-21,44100,44400,43960,44140,10776.64453,1262600
2017-11-22,44680,45560,44620,45560,11123.33301,1973000
2017-11-23,null,null,null,null,null,null
2017-11-24,44840,45080,44460,45080,11006.1416,969400
2017-11-27,45040,45040,42720,42740,10434.83887,2769400
2017-11-28,42740,43020,41640,42980,10493.43359,2350750
2017-11-29,42980,43080,42360,42600,10400.65723,1351400
2017-11-30,41600,41920,41060,41920,10234.6377,5883700
2017-12-01,41920,42720,41660,41920,10234.6377,2460550
2017-12-04,41920,42380,40880,41580,10151.62695,2792400
2017-12-05,41100,41660,40900,41320,10088.15039,1349450
2017-12-06,41580,41580,40040,40040,9775.642578,1906700
2017-12-07,40040,41040,40040,40500,9887.947266,2584700
2017-12-08,41400,41760,41300,41500,10132.09766,2508800
2017-12-11,42140,42140,41500,41500,10132.09766,1068750
2017-12-12,41520,41900,41520,41700,10180.92676,1451650
2017-12-13,41700,41760,40960,41120,10039.32129,1364100
2017-12-14,41140,41580,41140,41380,10102.79785,1828650
2017-12-15,41380,41480,40540,40540,9897.714844,2396200
2017-12-18,40800,40900,40200,40760,9951.426758,1392900
2017-12-19,41100,41540,40980,41200,10058.85254,2029350
2017-12-21,40540,40700,39120,39120,9551.026367,1861800
2017-12-22,39400,40100,39300,40040,9775.642578,1460400
2017-12-26,40060,40200,39160,39160,9560.793945,1427100
2017-12-27,39400,40220,39400,40060,21749.3125,921550
2017-12-28,40320,41800,40260,41800,22693.98633,1784050
2018-01-02,null,null,null,null,null,null
2018-01-03,42200,42620,41720,41800,22693.98633,1420850
2018-01-04,42240,42260,41360,41800,22693.98633,2001250
2018-01-05,41800,42260,41620,42260,22943.73047,1430050
2018-01-08,42100,42340,41580,42060,22835.14453,2389450
2018-01-09,41200,41700,40200,40880,22194.50391,2223550
2018-01-10,41080,41200,39080,39080,21217.25,3303100
2018-01-11,39000,39420,38300,39340,21358.4082,2101150
2018-01-12,39960,39960,38220,39160,21260.68555,2320150
2018-01-15,39240,39840,39100,39540,21466.99219,1403000
2018-01-16,39800,41000,39720,40800,22151.06836,1869100
2018-01-17,40600,40760,39800,40240,21847.03516,1417950
2018-01-18,40440,41320,40420,40940,22227.07617,2024500
2018-01-19,41000,41220,40000,40000,21716.73438,2300750
2018-01-22,39700,39800,39140,39560,21477.85156,2018900
2018-01-23,39700,40200,39480,40200,21825.32031,1425950
2018-01-24,40000,40540,39900,40240,21847.03516,1352000
2018-01-25,40120,40960,39980,40960,22237.9375,1173400
2018-01-26,41180,41420,40760,41400,22476.82031,1645450
2018-01-29,42000,42080,41580,42080,22846.00391,1859650
2018-01-30,42000,42000,40660,41000,22259.65234,1764900
2018-01-31,40960,44300,40760,42180,22900.29883,4982900
2018-02-01,42740,42740,41020,41180,22357.37695,2652000
2018-02-02,41000,41040,39460,39460,21423.55859,3432750
2018-02-05,38680,39980,38180,39560,21477.85156,1916650
2018-02-06,38360,39640,38340,39160,21260.68555,2134250
